10.6831,26.4097,5.17944
10.6561,26.2486,4.89316
10.6577,26.0751,4.89177
10.6499,25.905,4.7954
10.6133,25.7434,4.41413
10.5864,25.5768,4.12782
10.5881,25.4013,4.12641
10.609,25.2214,4.31495
10.5725,25.0541,3.93364
10.5075,24.8895,3.26738
10.4712,24.7171,2.88602
10.4539,24.5403,2.69461
10.4462,24.3616,2.59819
10.4195,24.1834,2.31179
10.4672,23.2836,2.68453
10.5357,23.1115,3.3481
10.5948,22.9419,3.9167
10.6157,22.7692,4.10529
10.6367,22.5976,4.2939
10.6291,22.4207,4.19749
10.631,22.2456,4.19609
10.6235,22.0679,4.09968
10.616,21.8896,4.00326
10.58,21.7012,3.62179
10.563,21.5176,3.43034
10.5176,21.3216,2.95381
10.5102,21.1391,2.85736
10.4838,20.9474,2.57085
10.4954,20.7725,2.66445
10.488,20.5884,2.56799
10.509,20.4192,2.75662
10.5396,20.2565,3.0403
10.844,28.8192,5.29942
10.8361,28.6545,5.20311
10.8096,28.504,4.91693
10.7458,28.3801,4.25105
10.6915,28.2456,3.68006
10.7117,28.0556,3.8685
10.7412,27.8603,4.15187
10.7521,27.6787,4.24539
10.7444,27.5091,4.14903
10.7925,27.3062,4.62232
10.822,27.1164,4.90573
10.8329,26.9381,4.99928
10.8532,26.7556,5.18778
10.8641,26.5787,5.28133
10.8657,26.4063,5.27995
10.8488,26.2416,5.08866
10.869,26.0616,5.27717
10.8614,25.8926,5.18083
10.826,25.732,4.7996
10.772,25.5748,4.22844
10.783,25.397,4.32199
10.7847,25.222,4.32058
10.7494,25.0547,3.93931
10.6863,24.8902,3.27311
10.651,24.7177,2.89179
10.6343,24.5409,2.7004
10.6454,24.3605,2.79394
10.6195,24.1829,2.50756
10.6121,24.0031,2.41114
10.6048,23.8228,2.31471
10.6383,23.2833,2.59533
10.7142,23.112,3.35382
10.7808,22.9438,4.01736
10.792,22.7697,4.11094
10.7939,22.5943,4.10954
10.7866,22.4168,4.01314
10.7978,22.2436,4.10673
10.7998,22.0683,4.10533
10.7925,21.8901,4.00892
10.7576,21.7016,3.62748
10.7412,21.518,3.43605
10.6971,21.322,2.95957
10.6808,21.1354,2.76811
10.646,20.9392,2.38661
10.6636,20.2245,2.47588
10.9989,28.8359,5.11515
10.9913,28.6707,5.01884
10.9476,28.5343,4.54286
10.9038,28.3951,4.06686
10.8963,28.226,3.97052
10.916,28.0368,4.15894
10.9356,27.8486,4.34737
10.9462,27.6676,4.44088
10.9569,27.487,4.53441
11.0036,27.2852,5.00765
11.0233,27.1017,5.19612
11.061,26.9094,5.57447
11.0717,26.7332,5.66802
11.0733,26.5619,5.66664
11.0659,26.3947,5.57032
11.0224,26.2423,5.09422
11.0511,26.0588,5.37767
11.0348,25.8933,5.18639
11.0004,25.7327,4.80519
10.948,25.5755,4.23408
10.9498,25.4001,4.23267
10.9605,25.2226,4.32622
10.9263,25.0553,3.94498
10.8651,24.8908,3.27884
10.8399,24.717,2.99252
10.8147,24.5415,2.70618
10.8256,24.3611,2.79971
10.8274,24.1818,2.79827
10.8293,24.0025,2.79683
10.8222,23.8232,2.70042
10.7972,23.6429,2.41405
10.7991,23.4626,2.41261
10.828,23.2846,2.6961
10.8927,23.1125,3.35954
10.9395,22.9416,3.83305
10.9683,22.7702,4.11659
10.9613,22.5929,4.0202
10.9542,22.4152,3.92381
10.9562,22.2393,3.9224
10.9671,22.0661,4.01599
10.9691,21.8905,4.01458
10.9353,21.702,3.63317
10.9194,21.5184,3.44176
10.9035,21.3337,3.25034
10.8787,21.1439,2.96389
10.8361,20.9439,2.48742
11.1726,28.8368,5.12072
11.1565,28.6792,4.92951
11.1404,28.5204,4.73829
11.1244,28.3606,4.54707
11.1259,28.186,4.54566
11.1187,28.018,4.44933
11.1378,27.8307,4.63776
11.1306,27.6624,4.54144
11.1497,27.4764,4.72986
11.1776,27.286,5.01323
11.2142,27.0921,5.39153
11.2421,26.9052,5.67492
11.2294,26.3996,5.48091
11.1961,26.243,5.09979
11.2327,26.0559,5.47815
11.2082,25.894,5.19195
11.1749,25.7334,4.81079
11.1154,25.5789,4.14478
11.1346,25.3983,4.33326
11.1364,25.2233,4.33185
11.1032,25.056,3.95065
11.0526,24.8898,3.37952
11.0282,24.7162,3.09323
11.0039,24.541,2.80693
11.0145,24.3608,2.90045
11.0076,24.1824,2.80405
11.0095,24.0031,2.80261
11.0027,23.8238,2.7062
10.9871,23.6437,2.51483
10.9891,23.4637,2.51338
11.0171,23.286,2.79686
11.0712,23.1131,3.36527
11.1253,22.9434,3.9337
11.1446,22.7707,4.12225
11.1292,22.5915,3.93088
11.1311,22.4156,3.92947
11.1244,22.2373,3.83308
11.1437,22.0665,4.02165
11.1283,21.885,3.83026
11.1303,21.7089,3.82886
11.1149,21.5258,3.63746
11.0996,21.3417,3.44605
11.0756,21.1524,3.15965
11.0344,20.9529,2.68322
11.3292,28.8535,4.9365
11.3222,28.6877,4.8402
11.3322,28.5066,4.9337
11.3337,28.3331,4.93229
11.3353,28.1596,4.93089
11.3198,27.9992,4.73968
11.3128,27.8315,4.64337
11.2974,27.6692,4.45214
11.316,27.4829,4.64056
11.3431,27.2922,4.92389
11.3701,27.1032,5.20724
11.4057,26.9109,5.58552
11.4105,26.3962,5.58137
11.3613,26.2476,5.01043
11.3714,26.0708,5.10397
11.3307,25.9144,4.62792
11.2986,25.7521,4.24678
11.2834,25.5823,4.05551
11.2936,25.4039,4.14903
11.3038,25.2261,4.24255
11.2802,25.0566,3.95632
11.2397,24.8888,3.48019
11.2246,24.7141,3.28888
11.1926,24.5405,2.90765
11.1944,24.3615,2.90621
11.1878,24.183,2.80983
11.1981,24.0033,2.90334
11.2,23.8243,2.9019
11.185,23.6448,2.71055
11.1785,23.4647,2.61415
11.1973,23.2865,2.80264
11.2329,23.1115,3.18106
11.2938,22.9426,3.84441
11.321,22.7712,4.1279
11.3145,22.5939,4.03152
11.308,22.4161,3.93514
11.3016,22.2378,3.83876
11.3203,22.067,4.02731
11.3055,21.8855,3.83594
11.3075,21.7093,3.83453
11.2926,21.5262,3.64315
11.2863,21.3458,3.54675
11.2547,21.1528,3.16539
11.2316,20.9619,2.87899
11.2001,20.7649,2.49758
11.5117,28.8465,5.03698
11.5132,28.6733,5.03558
11.5147,28.5001,5.03418
11.5162,28.3269,5.03278
11.5178,28.1537,5.03138
11.4946,28.0001,4.74529
11.4879,27.8323,4.64899
11.4648,27.676,4.36288
11.4582,27.5066,4.26656
11.468,27.3258,4.36005
11.5107,27.1247,4.83317
11.5205,26.9461,4.92668
11.5402,26.5903,5.11372
11.5336,26.4215,5.01741
11.5189,26.256,4.82617
11.5041,26.0893,4.63494
11.473,25.9282,4.25384
11.4583,25.7589,4.06259
11.4765,25.5775,4.25102
11.4864,25.3997,4.34454
11.4963,25.2224,4.43806
11.4653,25.0553,4.05693
11.4344,24.8861,3.67578
11.4116,24.7133,3.38955
11.3889,24.5389,3.1033
11.3662,24.3629,2.81704
11.3599,24.1841,2.72065
11.3618,24.0045,2.71921
11.3718,23.8249,2.81273
11.3655,23.6454,2.71633
11.3593,23.4653,2.61994
11.3857,23.2878,2.90337
11.4121,23.112,3.1868
11.471,22.9431,3.85009
11.4893,22.7701,4.03859
11.4912,22.5944,4.03719
11.4768,22.4144,3.84585
11.4706,22.2358,3.74947
11.4807,22.0621,3.84303
11.4745,21.883,3.74664
11.4847,21.7098,3.84021
11.4704,21.5267,3.64885
11.4561,21.3425,3.45748
11.4257,21.1492,3.07614
11.4033,20.958,2.78977
11.3811,20.7653,2.50338
11.375,20.5806,2.40696
11.369,20.3954,2.31053
11.6858,28.8474,5.04256
11.6872,28.6742,5.04116
11.6887,28.501,5.03976
11.6903,28.3277,5.03836
11.6759,28.1681,4.84718
11.6615,28.0075,4.65601
11.6392,27.852,4.36993
11.6169,27.6948,4.08385
11.6026,27.5304,3.89265
11.5963,27.3593,3.79632
11.6138,27.1722,3.98469
11.6392,26.9812,4.26797
11.6806,26.7826,4.74107
11.706,26.5955,5.02438
11.6997,26.4263,4.92808
11.6776,26.2643,4.64195
11.6475,26.1043,4.26091
11.5938,25.9519,3.5951
11.6747,25.7445,4.54283
11.7081,25.559,4.92109
11.7019,25.388,4.82478
11.6799,25.2209,4.53862
11.65,25.0541,4.15752
11.6201,24.8851,3.7764
11.5982,24.7126,3.4902
11.5763,24.5384,3.20399
11.5544,24.3627,2.91775
11.5405,24.1847,2.72644
11.5423,24.0051,2.725
11.5521,23.8255,2.8185
11.5461,23.6459,2.72212
11.5401,23.4658,2.62574
11.5578,23.2876,2.81419
11.5833,23.1115,3.09759
11.6404,22.9423,3.76081
11.666,22.7706,4.04426
11.6836,22.5986,4.23276
11.6698,22.4192,4.04144
11.656,22.2387,3.85012
11.6501,22.0599,3.75374
11.6442,21.8805,3.65737
11.6462,21.7038,3.65596
11.6481,21.5271,3.65454
11.6423,21.3467,3.55816
11.6208,21.1577,3.27184
11.6071,20.9714,3.08046
11.6013,20.7886,2.98407
11.5955,20.6053,2.88766
11.6054,20.4317,2.98121
11.6153,20.2586,3.07477
11.8752,28.8325,5.23787
11.8767,28.6598,5.23648
11.8628,28.5018,5.04534
11.8413,28.3499,4.75931
11.812,28.2031,4.3784
11.7905,28.0476,4.09236
11.7844,27.8779,3.99606
11.7707,27.7137,3.80487
11.7646,27.5426,3.70856
11.7432,27.382,3.42247
11.7295,27.2145,3.23126
11.7158,27.0459,3.04004
11.7405,26.853,3.32328
11.7881,26.6487,3.89122
11.8128,26.4599,4.17448
11.8144,26.2842,4.17307
11.7778,26.1263,3.69714
11.7336,25.9691,3.12629
11.8884,25.7301,5.02299
11.9207,25.5459,5.40123
11.8706,25.2171,4.73407
11.8265,25.0547,4.16318
11.7977,24.8857,3.78209
11.7766,24.7132,3.49592
11.7631,24.5379,3.30465
11.7344,24.3633,2.92353
11.7134,24.1859,2.63731
11.7153,24.006,2.63586
11.7248,23.8261,2.72935
11.7267,23.6465,2.72791
11.7209,23.4664,2.63153
11.7533,23.2897,3.00984
11.778,23.1141,3.29323
11.8256,22.9442,3.86145
11.8427,22.7711,4.04992
11.8446,22.5954,4.04851
11.8389,22.4176,3.95216
11.8257,22.2368,3.76085
11.82,22.0576,3.66448
11.8144,21.878,3.56812
11.824,21.7042,3.66166
11.8259,21.5275,3.66024
11.8279,21.3509,3.65883
11.8224,21.1702,3.56245
11.8092,20.9847,3.37111
11.7961,20.7981,3.17976
11.7982,20.6202,3.17834
11.8078,20.4474,3.27189
11.8249,20.2806,3.46042
12.0339,28.8492,5.05372
12.0354,28.676,5.05232
12.0369,28.5027,5.05092
12.0162,28.3507,4.76492
11.9955,28.1971,4.47891
11.9748,28.0419,4.1929
11.9615,27.8787,4.00174
11.9335,27.7265,3.62082
11.9203,27.5606,3.42964
11.8997,27.3992,3.14357
11.9013,27.2205,3.14213
11.9178,27.032,3.33046
11.949,26.8352,3.70855
11.9803,26.6407,4.08667
11.9745,26.4688,3.99037
11.9541,26.3041,3.70427
11.9115,26.1484,3.13349
11.8763,25.9862,2.65757
12.0256,25.7459,4.55408
12.0715,25.5548,5.12208
12.0659,25.3844,5.02578
12.0234,25.2244,4.45496
11.9956,25.0573,4.07393
11.9753,24.8864,3.78779
11.9624,24.7124,3.59655
11.9421,24.5386,3.31039
11.9072,24.3648,2.83438
11.8796,24.1877,2.45327
11.8815,24.0072,2.45182
11.898,23.8267,2.64022
11.8999,23.6468,2.63877
11.8871,23.466,2.44748
11.9111,23.2879,2.73082
11.9497,23.1136,3.20404
11.9956,22.9434,3.7722
12.0121,22.77,3.96065
12.014,22.594,3.95924
12.016,22.418,3.95784
12.0106,22.2397,3.86149
12.0125,22.0635,3.86008
11.9925,21.8784,3.57382
11.9945,21.7014,3.57241
11.9892,21.521,3.47604
12.0058,21.3513,3.66453
12.0077,21.1747,3.66312
12.0025,20.9937,3.56675
12.0045,20.8168,3.56533
11.9992,20.6351,3.46896
12.0085,20.4632,3.56251
12.0251,20.2971,3.75102
12.1937,28.8659,4.8696
12.2095,28.6768,5.05791
12.2182,28.4962,5.15136
12.2125,28.3303,5.05511
12.1926,28.1775,4.76913
12.1728,28.0231,4.48314
12.1386,27.8796,4.00742
12.1188,27.7213,3.7214
12.0919,27.5672,3.34051
12.0722,27.4054,3.05446
12.0738,27.2265,3.05301
12.0897,27.0377,3.24132
12.1056,26.8499,3.42963
12.1002,26.6764,3.33332
12.0947,26.5024,3.23701
12.068,26.3393,2.85604
12.0555,26.167,2.66482
12.0359,25.9968,2.37872
12.13,25.7767,3.61082
12.1815,25.5802,4.27362
12.1903,25.4023,4.36711
12.1778,25.2316,4.17591
12.1654,25.0599,3.9847
12.1601,24.8854,3.88839
12.1406,24.7131,3.60226
12.114,24.5403,3.22123
12.0663,24.3679,2.55544
12.0719,23.8273,2.5511
12.0667,23.6469,2.45475
12.0705,23.2861,2.45185
12.1148,23.112,3.01993
12.1591,22.9412,3.58804
12.1751,22.7673,3.77647
12.1699,22.5889,3.68013
12.1719,22.4121,3.67872
12.1667,22.2329,3.58237
12.1757,22.0586,3.67588
12.1706,21.8789,3.57953
12.1726,21.7019,3.57812
12.1676,21.5214,3.48176
12.1695,21.3442,3.48034
12.1786,21.1711,3.57387
12.1876,20.9985,3.6674
12.1896,20.8218,3.66599
12.1916,20.6452,3.66458
12.2007,20.4738,3.75812
12.2167,20.3083,3.94663
12.3684,28.8668,4.87521
12.3768,28.6853,4.96865
12.3852,28.5044,5.06209
12.3867,28.3312,5.06069
12.3882,28.1579,5.05929
12.3829,27.9912,4.96304
12.3707,27.8302,4.77193
12.338,27.6861,4.29624
12.2916,27.5508,3.63082
12.2658,27.3953,3.24995
12.2674,27.2169,3.24851
12.2896,27.0237,3.53166
12.3049,26.8368,3.71996
12.2929,26.6685,3.5288
12.2741,26.5032,3.24276
12.2416,26.3439,2.76695
12.2296,26.1713,2.57575
12.2553,25.6221,2.85605
12.3049,25.4253,3.51879
12.3271,25.2411,3.80202
12.3357,25.0625,3.8955
12.3307,24.8877,3.79918
12.312,24.7151,3.51308
12.2797,24.5432,3.03718
12.2407,24.3694,2.46636
12.2395,23.828,2.36711
12.2656,23.2882,2.64749
12.2946,23.1126,3.0257
12.3237,22.9391,3.40393
12.3324,22.7631,3.49742
12.3343,22.5857,3.496
12.3362,22.4084,3.49458
12.3381,22.231,3.49316
12.3469,22.0564,3.58666
12.3488,21.8794,3.58524
12.3508,21.7024,3.58383
12.3392,21.5184,3.39255
12.348,21.3447,3.48606
12.3567,21.1715,3.57958
12.3722,21.0032,3.76804
12.3877,20.836,3.95652
12.3897,20.6602,3.95511
12.3985,20.4895,4.04865
12.4072,20.3195,4.1422
12.5431,28.8677,4.88081
12.5446,28.6939,4.8794
12.5461,28.52,4.878
12.5477,28.3462,4.8766
12.5558,28.1656,4.97003
12.5573,27.992,4.96863
12.5523,27.8247,4.87238
12.5407,27.6629,4.68129
12.5093,27.5172,4.20563
12.4846,27.3633,3.82481
12.4797,27.1917,3.72853
12.4879,27.0097,3.82195
12.4961,26.8283,3.91539
12.4846,26.6605,3.72425
12.4534,26.5039,3.24851
12.4289,26.3408,2.86761
12.4175,26.1685,2.67643
12.3995,25.9983,2.39037
12.4424,25.6201,2.95671
12.49,25.4235,3.61939
12.5048,25.2418,3.80772
12.5066,25.0651,3.8063
12.4887,24.8933,3.52023
12.4774,24.7185,3.32904
12.4465,24.5461,2.85318
12.4157,24.3709,2.37729
12.4232,23.6479,2.37148
12.4446,23.4687,2.65473
12.4661,23.2911,2.938
12.4745,23.1131,3.03146
12.4894,22.937,3.21985
12.4978,22.7604,3.31333
12.4998,22.5825,3.3119
12.5017,22.4046,3.31048
12.5101,22.2291,3.40396
12.5056,22.0488,3.30763
12.5075,21.871,3.3062
12.516,21.6964,3.3997
12.5244,21.5224,3.4932
12.5329,21.3489,3.58671
12.5479,21.18,3.77514
12.5693,21.0165,4.05853
12.5842,20.8501,4.24699
12.5927,20.68,4.34052
12.5882,20.5002,4.24419
12.5902,20.3252,4.24279
12.7179,28.8686,4.88641
12.7131,28.7024,4.79018
12.7019,28.543,4.59912
12.7161,28.3542,4.78737
12.724,28.1732,4.8808
12.7318,27.9928,4.97423
12.7334,27.8193,4.97283
12.7349,27.6457,4.97143
12.7239,27.4836,4.78034
12.7192,27.315,4.6841
12.7145,27.1458,4.58785
12.7035,26.981,4.39674
12.6988,26.8104,4.30048
12.6878,26.6437,4.10936
12.6643,26.4841,3.72853
12.6345,26.3262,3.25283
12.6111,26.1621,2.87195
12.6002,25.9891,2.68078
12.5831,25.8181,2.39475
12.6289,25.618,3.05735
12.662,25.4267,3.53024
12.67,25.2469,3.62368
12.653,25.0754,3.33765
12.6297,24.9039,2.95672
12.6252,24.7261,2.8604
12.6019,24.5512,2.47945
12.6112,23.6487,2.4722
12.6506,23.4713,3.0401
12.6587,23.2933,3.13356
12.6669,23.1158,3.22703
12.6688,22.9376,3.2256
12.6707,22.7594,3.22417
12.6726,22.5812,3.22274
12.6745,22.403,3.22131
12.6827,22.2272,3.31479
12.6908,22.052,3.40827
12.6928,21.8744,3.40685
12.7072,21.7033,3.59525
12.7091,21.5263,3.59383
12.7298,21.3606,3.87717
12.7379,21.1885,3.97068
12.7461,21.017,4.0642
12.7667,20.8551,4.34756
12.7811,20.6901,4.53602
12.7893,20.5211,4.62955
12.7913,20.3472,4.62816
12.8866,28.8774,4.79721
12.8942,28.6956,4.89061
12.8836,28.5365,4.69957
12.8791,28.3692,4.60335
12.8746,28.2014,4.50711
12.8822,28.0199,4.60052
12.8898,27.8389,4.69394
12.8974,27.6585,4.78736
12.8989,27.4844,4.78596
12.9066,27.3048,4.87938
12.8961,27.1414,4.68831
12.8917,26.9719,4.59207
12.8812,26.8065,4.40097
12.8829,26.6313,4.39956
12.8604,26.4726,4.01878
12.832,26.3155,3.54312
12.8036,26.1557,3.06744
12.7873,25.9866,2.78144
12.7951,25.8038,2.87485
12.8269,25.6105,3.34769
12.8466,25.4249,3.63083
12.8364,25.252,3.43968
12.8081,25.0838,2.96394
12.7739,24.9146,2.39331
12.7868,23.6491,2.38314
12.8126,23.4704,2.76122
12.8265,23.2923,2.94955
12.8283,23.1132,2.94811
12.8302,22.9342,2.94668
12.8322,22.7551,2.94524
12.84,22.578,3.0387
12.8479,22.4014,3.13216
12.8677,22.2301,3.41543
12.8935,22.0632,3.7936
12.9013,21.8897,3.88709
12.9092,21.7167,3.98058
12.9112,21.5407,3.97917
12.931,21.3761,4.26249
12.9329,21.2011,4.26109
12.9349,21.026,4.25969
12.9428,20.8556,4.3532
12.9684,20.7002,4.73147
12.9763,20.5317,4.825
12.9783,20.3584,4.82362
13.0444,28.902,4.5184
13.0632,28.7041,4.80141
13.0589,28.5374,4.7052
13.0547,28.3701,4.60898
13.0505,28.2022,4.51275
13.0462,28.0338,4.41652
13.0478,27.8586,4.4151
13.0552,27.6774,4.50851
13.0625,27.4967,4.60193
13.0756,27.3111,4.79017
13.0657,27.1473,4.59911
13.0616,26.9776,4.50287
13.0517,26.812,4.31179
13.0591,26.6321,4.40521
13.0377,26.4733,4.02446
13.0222,26.3085,3.73852
12.9894,26.1528,3.16805
12.9853,25.9774,3.07177
12.9813,25.8015,2.97548
12.9946,25.6167,3.16373
12.9963,25.438,3.1623
12.9809,25.2659,2.87631
12.9483,25.0981,2.30573
12.9763,23.4694,2.48239
12.9896,23.2905,2.6707
13.0086,23.1138,2.95389
13.0048,22.9334,2.85757
13.0124,22.7557,2.95102
13.0086,22.5748,2.8547
13.0333,22.404,3.23281
13.0522,22.2331,3.51605
13.1318,21.7429,4.74542
13.1281,21.5656,4.64913
13.13,21.3916,4.64774
13.1586,20.3642,4.92413
13.2093,28.9187,4.33445
13.2218,28.728,4.52263
13.2233,28.553,4.52122
13.2194,28.3851,4.425
13.2154,28.2167,4.32878
13.206,28.0544,4.13775
13.2075,27.8783,4.13633
13.2036,27.7083,4.0401
13.2162,27.5205,4.2283
13.2233,27.3392,4.3217
13.2249,27.1637,4.32028
13.2265,26.9882,4.31887
13.2227,26.8174,4.22263
